Latitude,Longitude,Azimuth
12.97361,77.6132,180
13.0031,77.5357,180
13.0345,77.6979,180
12.8759,77.5959,180
12.3369,76.6581,180
12.8119,77.6618,180
12.9874,77.6684,180
12.9184,77.5617,180
12.9315,77.5695,180
12.2914,76.6398,180
12.9675,77.7161,180
12.9051,77.6303,180
12.9765,77.7119,180
12.9937,77.5559,180
13.0546,77.6234,180
12.889,77.586,180
12.9162,77.6748,180
13.0302,77.5708,180
12.9677,77.7185,180
12.9474,77.7056,180
12.921,77.5167,180
12.6485,77.1823,180
12.9616,77.5176,180
12.6485,77.1823,180
12.9984,77.5809,180
12.921,77.6148,180
13.045,77.621,180
13.1166,77.3317,180
12.8938,77.6058,180
13.0229,77.6336,180
13.0246,77.5917,180
12.9607,77.5183,180
12.9087,77.6805,180
12.9831,77.6254,180
12.9863,77.734,180
12.92387,77.57143,180
12.96953,77.65059,180
12.9501,77.7068,180
12.9104,77.6351,180
12.9349,77.5747,180
12.6485,77.1823,180
12.97906,77.66171,180
12.9223,77.6103,180
12.893,77.5728,180
12.8967,77.5614,180
12.9445,77.529,180
12.9524,77.693,180
12.9445,77.529,180
13.0187,77.5916,180
12.9003,77.543,180
12.9377,77.4925,180
12.9425,77.5929,180
12.9377,77.4925,180
12.9377,77.4925,180
12.9713,77.7252,180
12.96901,77.72511,180
12.9249,77.6863,180
12.9705,77.6489,180
12.9063,77.6301,180
12.9569,77.706,180
12.6485,77.1823,180
12.8963,77.611,180
12.9438,77.5864,180
12.9344,77.6946,180
12.9826,77.6939,180
12.9334,77.6366,180
12.997,77.5995,180
13.1121,77.6112,180
12.9793,77.6655,180
12.3153,76.6494,180
12.9268,77.4829,180
12.9248,77.6337,180
12.9434,77.5848,180
12.8486,77.6773,180
12.9463,77.6222,180
12.969,77.7116,180
13.0473,77.5116,180
12.9427,77.583,180
13.0289,77.6918,180
12.9753,77.6178,180
12.9383,77.5746,180
12.9377,77.6038,180
13.0281,77.6619,180
12.806,77.685,180
12.8953,77.5956,180
12.9768,77.7288,180
12.97764,77.72762,180
12.3214,76.6107,180
12.8005,77.7063,180
13.2236,77.3318,180
12.9684,77.5212,180
12.9461,77.5716,180
12.9252,77.5818,180
12.9528,77.6404,180
12.924,77,180
12.9587,77.6594,180
12.8826,77.4668,180
12.7899,77.4153,180
13.0292,77.5711,180
12.9922,77.7285,180
12.963,77.5876,180
12.9546,77.6981,180
12.9485,77.7221,180
12.8725,77.5392,180
12.9551,77.7025,180
12.9751,77.6052,180
12.8664,77.5922,180
12.9196,77.6848,180
13.0188,77.5893,180
12.9704,77.6674,180
13.0297,77.522,180
12.8366,77.663,180
13.0385,77.6222,180
12.964,77.6347,180
13.0509,77.6096,180
12.9917,77.6319,180
12.9243,77.6145,180
15.3261,75.1275,180
12.9458,77.5533,180
12.9806,77.4928,180
12.3374,76.629,180
12.9078,77.5401,180
12.9888,77.7291,180
12.8991,77.667,180
13.0594,77.601,180
12.9657,77.5855,180
12.9971,77.5343,180
12.9517,77.7133,180
12.9849,77.5391,180
12.9651,77.6343,180
12.9708,77.6043,180
12.9324,77.5334,180
12.9924,77.6809,180
12.9632,77.6767,180
13.0507,77.5682,180
12.9655,77.6792,180
12.9576,77.6971,180
12.9235,77.578,180
12.9489,77.52276,180
13.0262,77.6132,180
12.9474,77.7092,180
13.0214,77.61,180
12.9612,77.6121,180
13.1325,77.5709,180
12.9912,77.5325,180
12.9326,77.5848,180
12.8739,77.6446,180
13.015,77.5516,180
13.0104,77.5387,180
12.9554,77.5395,180
12.9798,77.6569,180
12.9786,77.6637,180
12.9231,77.5602,180
12.9729,77.6496,180
12.9535,77.7085,180
12.7857,77.7509,180
13.0882,77.5467,180
12.9957,77.5425,180
12.9268,77.6158,180
13.0021,77.5518,180
12.9902,77.5535,180
12.8932,77.6203,180
13.0409,77.6232,180
13.0148,77.5383,180
12.9377,77.6249,180
12.9561,77.59,180
13.0091,77.5341,180
12.8454,77.6626,180
12.2713,76.6246,180
12.972,77.6072,180
12.8524,77.6765,180
12.9813,77.5252,180
12.9955,77.5368,180
12.9706,77.7519,180
13.0683,77.5769,180
12.9588,77.7021,180
12.7679,77.414,180
12.9637,77.516,180
13.0223,77.6,180
12.9819,77.6568,180
12.9121,77.6333,180
12.9257,77.541,180
12.9803,77.5301,180
12.3212,76.6436,180
12.9313,77.5454,180
12.8943,77.5802,180
12.9625,77.5875,180
12.9286,77.6827,180
12.97242,77.56645,180
12.9097,77.4664,180
12.9884,77.7312,180
12.91066,77.59183,180
12.95776,77.7021,180
12.9643,77.7171,180
12.3158,76.6938,180
13.03,77.6659,180
13.135,77.5724,180
13.0183,77.66595,180
15.3662,75.1184,180
13.0009,77.713,180
13.03,77.6659,180
13.03,77.6659,180
12.97949,77.69512,180
13.03,77.6659,180
13.03,77.6659,180
12.92282,77.67205,180
12.8953,77.6344,180
12.9004,77.6289,180
12.9703,77.7436,180
12.2572,76.6708,180
12.96971,77.70023,180
13.00268,77.6932,180
12.8356,77.6938,180
12.97952,77.66615,180
12.9774,77.75673,180
12.8012,77.7055,180
12.9791,77.6233,180
12.7567,77.705,180
12.7557,77.7028,180
13.0168,77.5458,180
12.9898,77.6645,180
12.9629,77.675,180
12.9545,77.5914,180
12.9793,77.6572,180
12.9788,77.6305,180
13.0001,77.5701,180
12.9906,77.6108,180
12.9755,77.7122,180
12.9914,77.5579,180
12.8926,77.6609,180
12.9255,77.6647,180
12.96078,77.71877,180
12.9931,77.702,180
12.9412,77.7012,180
12.9633,77.6725,180
12.9724,77.6541,180
12.9877,77.5781,180
13.0307,77.5865,180
12.7962,77.7151,180
12.9037,77.5654,180
12.8482,77.6814,180
12.9604,77.5244,180
12.9291,77.5536,180
12.9656,77.7614,180
12.9836,77.6577,180
12.9479,77.6991,180
12.8478,77.6579,180
12.95091,77.70492,180
12.9181,77.618,180
12.97143,77.54937,180
12.9829,77.6574,180
12.95,77.7082,180
12.9531,77.709,180
12.9255,77.6778,180
12.891,77.6401,180
13.0228,77.6099,180
12.9818,77.7479,180
12.9793,77.6572,180
12.972,77.681,180
12.94867,77.70527,180
13.01474,77.67886,180
12.94015,77.73634,180
12.96593,77.60559,180
12.9324,77.6154,180
12.9713,77.6542,180
12.9835,77.6579,180
13.1065,77.577,180
12.9581,77.6568,180
12.9345,77.4948,180
12.9098,77.5313,180
12.9435,77.6914,180
13.0302,77.6028,180
12.8617,77.5908,180
12.9322,77.68436,180
12.92192,77.67254,180
12.975,77.6418,180
12.9299,77.6214,180
13.0203,77.5106,180
12.9522,77.7131,180
17.3255,76.8152,180
12.82,77.6797,180
12.95076,77.70425,180
12.9093,77.6144,180
13.0104,77.5403,180
12.9006,77.617,180
12.994,77.5623,180
12.9953,77.5489,180
13.0328,77.5869,180
12.9639,77.7234,180
12.9022,77.6755,180
13.0437,77.4558,180
13.005,77.5608,180
12.9791,77.6809,180
13.02238,77.59921,180
12.9684,77.7251,180
12.9015,77.5673,180
13.0154,77.6791,180
12.9688,77.6005,180
13.00576,77.6999,180
12.9856,77.6053,180
12.8962,77.5746,180
12.9582,77.534,180
12.9733,77.6497,180
13.0204,77.6898,180
12.9618,77.5361,180
12.9466,77.5605,180
13.0194,77.7647,180
13.018,77.6454,180
12.6531,77.202,180
12.9669,77.5407,180
12.9346,77.6236,180
12.9633,77.6753,180
12.9602,77.5979,180
12.9023,77.5561,180
12.9264,77.6097,180
12.9601,77.5934,180
13.0135,77.5233,180
13.0564,77.5873,180
12.93479,77.70396,180
12.9802,77.6403,180
13.0133,77.5509,180
12.96871,77.7056,180
12.9226,77.6498,180
12.921,77.6096,180
13.0246,77.5402,180
12.9629,77.6758,180
13.0345,77.5278,180
12.9072,77.6241,180
12.9924,77.7035,180
12.96226,77.68163,180
13.0871,77.5956,180
13.0048,77.62866,180
12.95941,77.65185,180
12.9767,77.64556,180
12.97254,77.64859,180
12.95895,77.7457,180
12.9583,77.5866,180
12.9704,77.6423,180
12.9875,77.6035,180
12.948,77.54241,180
12.9654,77.7145,180
13.0344,77.5762,180
13.0387,77.646,180
13.0778,77.7857,180
12.937,77.6105,180
12.8814,77.6304,180
13.2065,77.6716,180
12.9142,77.6109,180
13.0205,77.64464,180
12.8172,77.6872,180
12.899,77.5551,180
12.8535,77.677,180
12.9734,77.6536,180
12.9955,77.6795,180
12.97513,77.72604,180
12.8925,77.6676,180
12.9734,77.6536,180
12.96113,77.67438,180
12.9425,77.6224,180
12.9646,77.6793,180
13.0734,77.5667,180
12.9533,77.643,180
13.0225,77.5785,180
12.9791,77.6574,180
12.9031,77.6024,180
13.0404,77.5687,180
12.9841,77.6882,180
12.9773,77.6412,180
13.0628,77.5698,180
13.0372,77.6927,180
12.8946,77.5794,180
12.9596,77.7376,180
12.9867,77.6856,180
12.95774,77.7357,180
12.9017,77.554,180
12.9258,77.5519,180
12.9198,77.6351,180
12.959,77.6541,180
13.0201,77.5893,180
12.9867,77.6856,180
12.9308,77.6079,180
12.8772,77.639,180
13.03604,77.72001,180
12.9195,77.6089,180
12.9602,77.6559,180
12.9732,77.6036,180
13.0045,77.5627,180
13.0696,77.6183,180
12.9667,77.6422,180
12.971,77.649,180
12.8412,77.666,180
13.0144,77.6473,180
12.7255,77.9492,180
13.0215,77.7595,180
13.02128,77.76086,180
12.9586,77.6494,180
12.9626,77.5881,180
12.9195,77.6089,180
12.9147,77.5776,180
12.8944,77.6244,180
13.04002,77.60081,180
13.0564,77.6007,180
13.05166,77.65406,180
13.0517,77.5914,180
12.9186,77.6481,180
12.8184,77.6899,180
13.0323,77.5558,180
12.8118,77.6673,180
12.9742,77.6493,180
12.8637,77.7683,180
12.8651,77.7673,180
12.9387,77.6925,180
12.9481,77.7067,180
12.9153,77.6053,180
12.8923,77.5543,180
12.8703,77.5297,180
12.9868,77.5595,180
12.9072,77.6242,180
12.9673,77.6061,180
12.9675,77.6837,180
12.9964,77.5614,180
13.0075,77.5388,180
12.9679,77.7362,180
13.3288,77.083,180
12.98197,77.7272,180
12.9709,77.6559,180
12.9222,77.6803,180
12.9517,77.6981,180
13.0205,77.5877,180
13.0419,77.5199,180
12.91188,77.62294,180
12.9095,77.1512,180
12.962,77.5201,180
13.0265,77.6609,180
12.9465,77.5957,180
12.9709,77.6405,180
12.97228,77.6401,180
13.1006,77.5813,180
13.0296,77.6066,180
13.0296,77.6066,180
13.01219,77.71761,180
12.9809,77.6976,180
12.9182,77.554,180
12.9694,77.7545,180
12.8098,77.6954,180
13.0812,77.6054,180
12.9233,77.676,180
12.9534,77.7131,180
12.7808,77.6308,180
12.9714,77.6605,180
13.0023,77.7096,180
13.0404,77.6263,180
12.9705,77.7071,180
12.9603,77.6459,180
12.9719,77.5833,180
12.8652,74.858,180
12.9524,77.7204,180
12.9602,77.5391,180
13.02,77.5306,180
12.9989,77.5553,180
13.0306,77.6093,180
13.0704,77.6284,180
13.0062,77.548,180
12.9186,77.6109,180
13.0037,77.54,180
12.9238,77.6702,180
12.9656,77.7632,180
12.9467,77.6276,180
12.8757,77.5978,180
12.9695,77.6693,180
12.9025,77.645,180
12.9619,77.6731,180
12.3327,76.6942,180
13.1151,77.3827,180
12.9791,77.6574,180
13.0189,77.5886,180
12.96563,77.76389,180
12.9706,77.6529,180
13.1173,77.5788,180
13.0297,77.6599,180
12.901,77.6538,180
12.9897,77.7165,180
13.0773,77.7344,180
12.9032,77.6298,180
12.92294,77.67612,180
12.8924,77.6814,180
12.9743,77.6749,180
12.8987,77.6044,180
12.9615,77.5218,180
13.0287,77.572,180
13.0683,77.5892,180
13.0337,77.6366,180
15.3644,75.124,180
12.9778,77.5882,180
12.906,77.5881,180
12.9695,77.7112,180
12.9346,77.6091,180
12.9225,77.6295,180
13.0027,77.5641,180
13.1191,77.6165,180
12.9627,77.6433,180
15.43,75.0104,180
12.9721,77.6551,180
12.9826,77.6016,180
12.9038,77.5265,180
13.0311,77.5742,180
12.97289,77.61087,180
12.9315,77.5512,180
12.9774,77.6454,180
12.9749,77.6317,180
13.0486,77.5155,180
12.9328,77.5861,180
12.9864,77.5508,180
12.9701,77.7536,180
12.955,77.7183,180
12.9799,77.6562,180
12.9224,77.6806,180
12.9292,77.5474,180
12.9356,77.6155,180
12.9468,77.4983,180
12.7313,77.7065,180
12.9084,77.6317,180
12.9119,77.6446,180
12.8856,77.5693,180
13.0303,77.6812,180
13.02001,77.70189,180
12.9685,77.648,180
12.9685,77.648,180
12.96852,77.64794,180
12.9155,77.5684,180
13.0202,77.589,180
13.02014,77.70214,180
12.964,77.6461,180
12.986,77.582,180
12.9168,77.6162,180
12.9703,77.7123,180
12.9736,77.6145,180
12.9128,77.5919,180
12.8729,77.6444,180
12.881,77.5857,180
12.9172,77.5505,180
13.02173,77.76015,180
12.95375,77.70312,180
12.9917,77.5665,180
13.0066,77.7209,180
12.9875,77.4851,180
12.9727,77.7059,180
12.8039,77.3888,180
12.9563,77.6056,180
12.9833,77.7097,180
13.0388,77.5764,180
13.0299,77.5496,180
12.9333,77.5545,180
13.0142,77.4936,180
12.94018,77.73743,180
12.9597,77.6371,180
12.9589,77.6443,180
13.012,77.546,180
12.98494,77.73377,180
12.9695,77.642,180
12.9035,77.6447,180
12.9674,77.6083,180
12.7992,77.4211,180
12.9664,77.537,180
15.3212,75.1224,180
12.9738,77.642,180
13.0296,77.6032,180
12.9432,77.6197,180
12.9182,77.6488,180
12.9461,77.5566,180
12.97037,77.64701,180
13.0204,77.586,180
13.0034,77.7163,180
12.977,77.6636,180
13.0346,77.5761,180
12.6531,77.202,180
12.9847,77.7431,180
13.0174,77.5497,180
13.1327,77.5713,180
12.9117,77.5964,180
12.95135,77.64351,180
13.0151,77.6666,180
12.9903,77.6857,180
12.8884,77.5912,180
13.0502,77.5139,180
12.9699,77.7058,180
13.0015,77.5345,180
13.0086,77.4901,180
12.9761,77.6735,180
13.0535,77.5773,180
13.0439,77.5657,180
12.964,77.5245,180
12.96708,77.68321,180
13.0745,77.6021,180
13.0127,77.5384,180
13.0814,77.5615,180
13.0196,77.5892,180
12.99217,77.75373,180
12.9495,77.7051,180
12.9509,77.5963,180
12.9609,77.5916,180
12.9183,77.6464,180
12.9764,77.7268,180
12.9939,77.5616,180
13.0299,77.6644,180
12.9206,77.5886,180
12.9852,77.5776,180
12.97592,77.71764,180
13.0153,77.6474,180
13.00631,77.63568,180
13.0105,77.6777,180
12.2666,76.6299,180
12.9507,77.5507,180
13.045,77.621,180
12.9922,77.5261,180
12.9149,77.6651,180
12.949,77.689,180
12.9566,77.7176,180
12.9245,77.6883,180
12.8989,77.6249,180
12.8406,77.6516,180
12.9154,77.4855,180
13.0546,77.6043,180
12.92911,77.6706,180
12.7962,77.383,180
12.9826,77.6939,180
12.9743,77.6546,180
12.9691,77.6496,180
12.9948,77.6942,180
13.0215,77.6259,180
13.0812,77.6054,180
12.9737,77.6031,180
13.0045,77.5627,180
12.9711,77.7261,180
12.9851,77.6037,180
13.0289,77.54,180
12.9186,77.6765,180
13.0059,77.6557,180
12.9835,77.6564,180
12.9832,77.6584,180
12.9629,77.7027,180
12.98153,77.71623,180
13.0099,77.6172,180
12.9257,77.5243,180
12.9572,77.5853,180
12.9584,77.602,180
13.0028,77.6014,180
13.0384,77.6091,180
13.0168,77.5458,180
12.9895,77.5785,180
13.0293,77.6999,180
13.0194,77.681,180
12.9716,77.6062,180
12.9195,77.501,180
12.9824,77.7572,180
12.8841,77.5414,180
12.9121,77.6461,180
12.9645,77.5308,180
12.982,77.7599,180
12.9461,77.5716,180
12.9234,77.647,180
13.0166,77.5928,180
13.2606,77.552,180
12.791,77.6972,180
12.92355,77.54859,180
12.2423,76.6106,180
12.9736,77.7086,180
12.9219,77.6769,180
12.8789,77.5946,180
13.0509,77.5264,180
13.0044,77.7025,180
12.9698,77.7499,180
12.9838,77.54244,180
13.11806,77.57888,180
12.91072,77.68053,180
12.95039,77.71638,180
12.95039,77.71638,180
12.92988,77.55196,180
12.96517,77.57921,180
12.8925,77.58214,180
12.92715,77.59086,180
13.00305,77.52109,180
12.98879,77.53619,180
12.99443,77.53801,180
12.849,77.42402,180
12.98484,77.48632,180
12.95974,77.71259,180
12.95974,77.71259,180
12.93316,77.56192,180
12.91091,77.61309,180
13.06095,77.63954,180
12.89016,77.63428,180
12.92554,77.56672,180
12.87435,77.64705,180
13.06659,77.59619,180
13.06829,77.63026,180
13.05422,77.60104,180
12.8218,77.65791,180
12.9932,77.53989,180
12.9855,77.60506,180
13.01015,77.54198,180
13.01021,77.54252,180
12.97958,77.67982,180
12.97958,77.67982,180
13.00972,77.57104,180
12.93876,77.59276,180
12.95204,77.71685,180
12.95204,77.71685,180
12.88273,77.54454,180
13.10433,77.58476,180
12.90047,77.64668,180
12.91992,77.60631,180
13.02049,77.67439,180
12.92792,77.62711,180
13.05751,77.58799,180
13.00685,77.57089,180
12.97579,77.70592,180
12.9544,77.5296,180
12.9544,77.5296,180
13.00748,77.72047,180
12.9314,77.53538,180
12.98021,77.66547,180
12.98924,77.53564,180
12.88347,77.59617,180
12.98021,77.66547,180
13.07123,77.61848,180
12.87494,77.6396,180
12.95034,77.52045,180
12.97231,77.72237,180
13.06232,77.5593,180
12.86965,77.54073,180
12.86965,77.54073,180
12.92835,77.56557,180
12.8217,77.65739,180
13.34027,77.12457,180
12.90287,77.62017,180
12.92424,77.56847,180
12.9935,77.70554,180
13.08078,77.56054,180
13.00492,77.58013,180
13.00753,77.75236,180
12.97355,77.71422,180
12.97355,77.71422,180
12.96341,77.63982,180
12.99283,77.5302,180
12.98592,77.73414,180
13.02153,77.58904,180
12.8108,77.6629,180
12.9683,77.5303,180
12.88133,77.62236,180
12.89414,77.561,180
12.89414,77.561,180
13.01193,77.67309,180
12.88565,77.57721,180
12.9208,77.57884,180
12.96902,77.72462,180
13.0182,77.53493,180
12.98129,77.72565,180
12.97792,77.6416,180
12.92525,77.60463,180
12.88918,77.66038,180
13.0935,77.50532,180
12.94572,77.59424,180
13.07893,78,180
12.96033,77.58863,180
12.95153,77.70514,180
12.95153,77.70514,180
12.8112,77.6869,180
13.0629,77.55463,180
12.93876,77.59276,180
12.90876,77.64945,180
12.80517,77.52184,180
12.9183,77.66983,180
12.85977,77.64783,180
13.02974,77.70812,180
12.92319,77.61512,180
12.87459,77.61926,180
13.10583,77.57236,180
12.97534,77.6527,180
12.93917,77.60956,180
13.03138,77.71853,180
13.12206,77.62553,180
13.05396,77.60086,180
13.04973,77.62331,180
12.91877,77.61783,180
12.95096,77.71559,180
13.13452,77.57271,180
12.85479,77.67532,180
12.94022,77.54608,180
12.94823,77.54599,180
12.8088,77.6867,180
12.9251,77.60339,180
12.9628,77.5366,180
12.91282,77.64468,180
12.9357,77.55952,180
12.96162,77.74249,180
12.85279,77.67198,180
12.93457,77.6952,180
12.95189,77.7154,180
12.95189,77.7154,180
12.79909,77.71204,180
12.96636,77.76334,180
12.7986,77.7118,180
12.97034,77.59621,180
12.9166,77.67696,180
13.02934,77.50964,180
12.90349,77.67818,180
12.95343,77.65272,180
12.93146,77.62999,180
13.0217,77.63719,180
12.88643,77.65706,180
13.05433,77.60008,180
12.95075,77.71619,180
12.88601,77.53781,180
12.88601,77.53781,180
12.95349,77.53078,180
12.97801,77.73401,180
12.94248,77.60007,180
12.83232,77.66595,180
12.95313,77.71563,180
13.06265,77.58881,180
13.02127,77.54436,180
13.02121,77.58895,180
12.89901,77.63283,180
12.92966,77.5369,180
12.97252,77.76118,180
13.05626,77.60133,180
12.9761,77.65378,180
12.8685,77.65311,180
12.7302,77.7271,180
13.118,77.57833,180
13.06813,77.56424,180
12.9604,77.5382,180
12.89555,77.60564,180
12.90225,77.57401,180
12.93223,77.56817,180
12.95062,77.71306,180
12.95062,77.71306,180
12.8816,77.58795,180
12.95028,77.70686,180
12.94902,77.57007,180
12.91708,77.60704,180
12.86028,77.53634,180
12.86028,77.53634,180
12.91208,77.5965,180
13.03473,77.56567,180
12.96427,77.6759,180
13.03478,77.59206,180
13.00955,77.66,180
12.95083,77.7158,180
12.90755,77.67574,180
13.1334,77.57249,180
12.94825,77.68925,180
12.94825,77.68925,180
13.00616,77.71693,180
12.92099,77.61613,180
13.02725,77.65511,180
13.01046,77.63003,180
12.90047,77.64668,180
12.95088,77.71558,180
12.95448,77.69122,180
12.93311,77.60256,180
12.97605,77.63429,180
12.90938,77.53179,180
12.90938,77.53179,180
12.97847,77.71499,180
12.99836,77.50685,180
12.92782,77.67139,180
12.99751,77.7604,180
12.99943,77.50671,180
12.99943,77.50671,180
12.97334,77.64925,180
13.01181,77.51263,180
13.01181,77.51263,180
12.94497,77.60819,180
12.90903,77.65107,180
12.98809,77.66558,180
12.91297,77.63009,180
12.89734,77.55587,180
12.89734,77.55587,180
13.00257,77.70892,180
13.02099,77.59282,180
12.94494,77.57993,180
12.9687,77.5286,180
12.8176,77.6847,180
13.08052,77.59216,180
13.01039,77.67297,180
12.9589,77.5327,180
13.01222,77.49736,180
13.01222,77.49736,180
12.92611,77.68084,180
12.9074,77.52571,180
12.9074,77.52571,180
13.13342,77.57248,180
12.9733,77.63959,180
12.94743,77.64603,180
12.91088,77.70389,180
12.94842,77.6844,180
12.94842,77.6844,180
13.00955,77.55889,180
12.90969,77.48268,180
13.03188,77.72066,180
12.92849,77.63109,180
13.0107,77.55261,180
13.06069,77.60207,180
12.91215,77.63811,180
12.88983,77.65293,180
12.9544,77.5329,180
12.89558,77.62554,180
12.97926,77.5442,180
12.996,77.48588,180
13.00048,77.75682,180
13.04418,77.57309,180
12.9716,77.65945,180
12.9658,77.58398,180
12.96702,77.58228,180
12.96591,77.58392,180
12.89729,77.65462,180
12.96994,77.64105,180
13.02014,77.55525,180
13.04358,77.61986,180
12.95134,77.64114,180
13.05398,77.60492,180
12.96468,77.5842,180
12.89446,77.55069,180
12.89446,77.55069,180
12.97247,77.68114,180
12.944,77.6077,180
12.9741,77.6534,180
12.9746,77.6511,180
12.9675,77.6431,180
13.0219,77.5856,180
13.0412,77.6621,180
12.9243,77.6654,180
12.9204,77.653,180
12.9185,77.6125,180
12.9901,77.6942,180
12.9628,77.6456,180
12.9594,77.6449,180
13.01355,77.66981,180
12.9384,77.4862,180
12.9328,77.6079,180
12.8853,77.6159,180
12.9281,77.668,180
12.3232,76.6133,180
12.92,77.5181,180
13.0204,77.6456,180
12.9444,77.6289,180
12.9835,77.7487,180
13.0223,77.6257,180
12.9836,77.5741,180
12.9809,77.5604,180
12.9263,77.6089,180
12.8911,77.5541,180
12.9542,77.5367,180
12.8946,77.583,180
12.9863,77.5576,180
13.0289,77.54,180
12.9041,77.647,180
12.9477,77.7142,180
12.7655,77.4487,180
12.9677,77.6481,180
12.9578,77.6632,180
12.9449,77.5429,180
13.0017,77.5468,180
12.9037,77.6468,180
13.0001,77.5713,180
12.955,77.6927,180
17.2996,76.8119,180
12.7989,77.7057,180
12.9712,77.6522,180
13.0041,77.6068,180
12.96005,77.64513,180
12.9448,77.5427,180
12.98568,77.67735,180
12.9808,77.6801,180
12.9776,77.6018,180
12.9046,77.6453,180
13.0497,77.6233,180
12.93984,77.72443,180
12.9394,77.72485,180
12.9943,77.5266,180
13.004,77.5269,180
12.949,77.0538,180
12.9344,77.4911,180
13.0055,77.5582,180
17.3333,76.8558,180
13.023,77.6834,180
12.9221,77.6849,180
12.9325,77.4896,180
12.9955,77.5696,180
12.9962,77.5492,180
15.3641,75.1129,180
12.7988,77.6482,180
12.9921,77.5559,180
13.1278,77.5629,180
12.96557,77.64198,180
12.9184,77.6986,180
12.9621,77.5936,180
12.99486,77.60319,180
12.99486,77.60319,180
12.9541,77.7166,180
12.8414,77.6526,180
12.9886,77.7311,180
12.9546,77.5318,180
17.3331,76.835,180
12.9285,77.5667,180
13.0352,77.5651,180
13.111,77.6069,180
13.04,77.5765,180
13.0047,77.5558,180
12.7573,77.7018,180
13.01,77.5503,180
12.9258,77.6718,180
12.9618,77.5379,180
13.0053,77.7106,180
12.9739,77.6428,180
12.9165,77.5134,180
12.9369,77.6213,180
12.9789,77.6754,180
12.904,77.686,180
12.95834,77.72105,180
12.954,77.6211,180
13.0801,77.5844,180
12.9867,77.558,180
13.0041,77.6068,180
12.9248,77.6337,180
13.0253,77.5875,180
13.0201,77.6753,180
13.0472,77.6203,180
12.9535,77.641,180
12.973,77.5454,180
13.0356,77.5767,180
12.985,77.5533,180
12.9638,77.5966,180
13.0185,77.6535,180
12.9479,77.7093,180
12.9792,77.6466,180
12.9168,77.5062,180
12.9485,77.569,180
12.9718,77.6552,180
13.0717,77.5666,180
12.9385,77.6225,180
12.9737,77.6174,180
13.0052,77.675,180
13.0357,77.5761,180
13.0145,77.5468,180
12.9194,77.6079,180
12.9035,77.6389,180
12.9549,77.7071,180
12.9983,77.5577,180
12.9487,77.7142,180
12.9486,77.71384,180
12.9538,77.7063,180
12.957,77.5299,180
12.9087,77.5741,180
12.8427,77.6521,180
12.9553,77.699,180
17.3297,76.8583,180
12.9581,77.7199,180
12.967,77.5305,180
13.0202,77.6481,180
13.0312,77.6814,180
12.94876,77.68528,180
12.9816,77.725,180
13.017,77.5923,180
13.0558,77.5575,180
12.878,77.6754,180
12.94983,77.70801,180
12.99635,77.61246,180
13.048,77.5134,180
12.9031,77.6214,180
12.9534,77.7025,180
12.9514,77.6001,180
12.9273,77.6815,180
12.98225,77.76218,180
12.9847,77.0639,180
13.0672,77.6713,180
12.9657,77.5365,180
12.9737,77.6745,180
13.0333,77.5558,180
13.0356,77.5759,180
13.0102,77.6495,180
13.0497,77.6233,180
13.1242,77.6114,180
12.9935,77.6753,180
13.0439,77.5657,180
12.9946,77.5608,180
12.9694,77.6283,180
12.9051,77.6262,180
12.96831,77.70464,180
12.9957,77.561,180
12.9661,77.6375,180
12.9688,77.5286,180
12.9954,77.6064,180
13.0057,77.649,180
13.0417,77.5737,180
12.9068,77.5892,180
12.9819,77.6568,180
12.9291,77.575,180
12.8916,77.6111,180
12.9553,77.6664,180
13.00762,77.66778,180
13.0509,77.5264,180
12.9234,77.647,180
13.01733,77.67551,180
13.0121,77.6673,180
12.932,77.5761,180
12.9183,77.5025,180
12.9497,77.694,180
12.8946,77.5866,180
13.0181,77.5899,180
12.9565,77.7071,180
12.9621,77.6451,180
12.9622,77.6449,180
12.971,77.52,180
12.8406,77.6441,180
12.9058,77.5746,180
12.8097,77.6957,180
12.964,77.7232,180
12.9109,77.6497,180
13.1066,77.6083,180
13.0213,77.678,180
12.8829,77.6398,180
13.0222,77.6463,180
12.9589,77.6912,180
12.95581,77.53815,180
12.9532,77.6562,180
12.9288,77.5706,180
12.2634,76.6608,180
12.97036,77.7175,180
12.9391,77.5233,180
12.9745,77.6402,180
13.0069,77.5447,180
12.9894,77.6432,180
12.9547,77.6504,180
12.9587,77.7055,180
13.0275,77.5572,180
12.9309,77.6962,180
12.9596,77.6001,180
13.0359,77.5555,180
12.9839,77.5591,180
12.9864,77.478,180
12.8966,77.5876,180
12.8796,77.5885,180
12.9254,77.6165,180
12.9734,77.7012,180
12.9093,77.6355,180
12.9287,77.6682,180
12.9354,77.4908,180
12.9357,77.6114,180
12.9733,77.6021,180
12.97334,77.56435,180
12.9381,77.561,180
13.0063,77.5586,180
13.0143,77.5349,180
12.9884,77.6565,180
12.9475,77.618,180
12.969,77.5281,180
12.747,77.3235,180
13.0163,77.5326,180
13.0593,77.5608,180
12.96228,77.66011,180
12.9582,77.7151,180
12.9608,77.6372,180
13.0256,77.5587,180
12.8534,77.5757,180
12.9486,77.7221,180
12.9506,77.7047,180
12.9687,77.6334,180
13.0083,77.5628,180
13.0715,77.6335,180
12.8956,77.5548,180
13.0256,77.5587,180
12.7954,77.7643,180
12.979,77.5035,180
12.9084,77.6104,180
13.0013,77.6678,180
12.9117,77.5746,180
12.9845,77.6228,180
