Complaints,Minlat,Minlong,Maxlat,Maxlong
1,12.91878459,77.5647,12.92018813,77.56614
1,12.94685402,77.56614,12.94825741,77.56758
3,12.93615292,77.56614,12.93755637,77.56758
1,12.34531274,76.59108,12.3465436,76.59252
1,12.34935698,76.61718,12.35058782,76.61862
1,13.06471105,77.48784,13.06593844,77.48928
2,12.90281869,77.48784,12.90404687,77.48928
1,12.98842606,77.49342,12.98982921,77.49468
1,12.94825741,77.49612,12.94966079,77.49738
1,12.96965811,77.50566,12.97106137,77.5071
1,12.96036131,77.50566,12.96158921,77.5071
2,12.97228922,77.50854,12.97369246,77.5098
1,12.91071404,77.51124,12.91211763,77.5125
1,13.04051284,77.51394,13.0419157,77.51538
1,12.90281869,77.51394,12.90404687,77.51538
1,13.04594888,77.51808,13.04735171,77.51952
1,13.07540661,77.51952,13.07663394,77.52078
1,13.0513848,77.51952,13.05261224,77.52078
1,13.04454604,77.51952,13.04594888,77.52078
1,13.01648764,77.51952,13.01789064,77.52078
1,13.07400394,77.52078,13.07540661,77.52222
1,13.04454604,77.52078,13.04594888,77.52222
1,12.9549234,77.52078,12.95632674,77.52222
1,12.90141504,77.52078,12.90281869,77.52222
7,12.96299251,77.52222,12.96439581,77.52348
1,12.9750957,77.5305,12.97632352,77.53176
2,12.95895799,77.5305,12.96036131,77.53176
1,13.03525205,77.53176,13.03665494,77.5332
2,13.05401504,77.5332,13.05524247,77.53446
2,13.01648764,77.5332,13.01789064,77.53446
1,13.00175571,77.53446,13.00315878,77.5359
3,13.04454604,77.53734,13.04594888,77.5386
3,12.95895799,77.53734,12.96036131,77.5386
1,13.0219242,77.54004,13.0231518,77.54148
1,12.99649409,77.54148,12.99772181,77.54274
4,12.94159124,77.54418,12.94299466,77.54562
1,12.91352122,77.54418,12.91474935,77.54562
2,12.93755637,77.54832,12.93895981,77.54958
2,12.93211796,77.54958,12.93352143,77.55102
1,12.92545136,77.55246,12.92685487,77.55372
1,13.06593844,77.55372,13.06734115,77.55516
1,13.0219242,77.55516,13.0231518,77.5566
2,12.93352143,77.5566,12.9349249,77.55786
1,12.91615291,77.55786,12.91755648,77.5593
3,13.07663394,77.5593,13.07803659,77.56056
1,12.99246011,77.5593,12.99368785,77.56056
4,12.92141623,77.56056,12.92281976,77.562
1,12.94685402,77.562,12.94825741,77.56344
1,13.56584532,77.56614,13.56707017,77.56758
1,13.06874386,77.56614,13.06997122,77.56758
1,13.14500404,77.56884,13.14623102,77.57028
1,12.29959092,76.69404,12.30099786,76.69548
1,17.34919678,76.8177,17.35057126,76.81914
1,12.94159124,77.49054,12.94299466,77.49198
1,12.94018782,77.49054,12.94159124,77.49198
2,13.06471105,77.49468,13.06593844,77.49612
1,12.97772675,77.49738,12.97912996,77.49882
3,12.91755648,77.50152,12.91878459,77.50296
1,13.05664525,77.5071,13.05804801,77.50854
1,12.96439581,77.5071,12.96562369,77.50854
3,12.91474935,77.5125,12.91615291,77.51394
1,13.00719259,77.51394,13.00842026,77.51538
1,12.98035777,77.51394,12.98176097,77.51538
1,12.96825484,77.51394,12.96965811,77.51538
1,12.90281869,77.51538,12.90404687,77.51664
1,12.91615291,77.52492,12.91755648,77.52636
2,12.90685412,77.52492,12.90808228,77.52636
2,12.96965811,77.5305,12.97106137,77.53176
1,13.00315878,77.53446,13.00438647,77.5359
2,12.95755466,77.53446,12.95895799,77.5359
1,12.92545136,77.5359,12.92685487,77.53734
1,12.8866763,77.53734,12.88808003,77.5386
1,12.9750957,77.5386,12.97632352,77.54004
1,12.95895799,77.5386,12.96036131,77.54004
1,13.0231518,77.54004,13.02455476,77.54148
1,12.96299251,77.54004,12.96439581,77.54148
2,12.93755637,77.54004,12.93895981,77.54148
1,13.09013416,77.54274,13.09136141,77.54418
1,12.98298876,77.54562,12.98439195,77.54688
1,12.96965811,77.54562,12.97106137,77.54688
1,13.07943924,77.55246,13.08066655,77.55372
1,13.07137391,77.55246,13.0727766,77.55372
1,13.00315878,77.55246,13.00438647,77.55372
2,12.90001139,77.55372,12.90141504,77.55516
2,13.03928533,77.55516,13.04051284,77.5566
2,12.9870229,77.55516,12.98842606,77.5566
1,12.98035777,77.5593,12.98176097,77.56056
1,12.90685412,77.56344,12.90808228,77.5647
2,13.12747506,77.5647,13.12887742,77.56614
1,13.03262161,77.56758,13.03384915,77.56884
1,12.99772181,77.56758,12.99912491,77.56884
1,13.05927543,77.57028,13.06067818,77.57154
1,12.94159124,77.57028,12.94299466,77.57154
1,13.13290918,77.57154,13.13431151,77.57298
2,12.90281869,77.57154,12.90404687,77.57298
1,12.97632352,77.57298,12.97772675,77.57442
1,13.0419157,77.57442,13.04331855,77.57568
3,12.94018782,77.57712,12.94159124,77.57856
1,12.93352143,77.57712,12.9349249,77.57856
2,12.98035777,77.47686,12.98176097,77.4783
1,12.92141623,77.48928,12.92281976,77.49054
1,13.06593844,77.50566,13.06734115,77.5071
2,12.95632674,77.5071,12.95755466,77.50854
2,12.95755466,77.50854,12.95895799,77.5098
1,12.91352122,77.51124,12.91474935,77.5125
2,13.00719259,77.5125,13.00842026,77.51394
1,13.04051284,77.51808,13.0419157,77.51952
1,13.00842026,77.52078,13.0098233,77.52222
1,13.04051284,77.52222,13.0419157,77.52348
2,12.98439195,77.52636,12.98579512,77.52762
1,12.96158921,77.52636,12.96299251,77.52762
1,12.9750957,77.53176,12.97632352,77.5332
3,12.9549234,77.5359,12.95632674,77.53734
2,12.92685487,77.5386,12.92825837,77.54004
1,13.01911825,77.54148,13.02052123,77.54274
1,12.99105697,77.54148,12.99246011,77.54274
1,13.15289167,77.54274,13.15429389,77.54418
1,12.99509097,77.54274,12.99649409,77.54418
1,13.10345832,77.54562,13.10486082,77.54688
1,12.99649409,77.54562,12.99772181,77.54688
2,12.9349249,77.54562,12.93615292,77.54688
1,12.97106137,77.54958,12.97228922,77.55102
4,12.98439195,77.55102,12.98579512,77.55246
1,12.97369246,77.55246,12.9750957,77.55372
1,12.91755648,77.55372,12.91878459,77.55516
1,12.93755637,77.55516,12.93895981,77.5566
1,13.04051284,77.5593,13.0419157,77.56056
1,12.95632674,77.56056,12.95755466,77.562
1,12.92825837,77.562,12.92948643,77.56344
1,13.17427465,77.56344,13.17567675,77.5647
1,13.04857918,77.5647,13.04998199,77.56614
3,12.94422265,77.5647,12.94562605,77.56614
2,12.93211796,77.5647,12.93352143,77.56614
1,12.78225211,77.56758,12.78365642,77.56884
1,13.06997122,77.56884,13.07137391,77.57028
1,12.93895981,77.56884,12.94018782,77.57028
2,13.06471105,77.57028,13.06593844,77.57154
1,13.0419157,77.57154,13.04331855,77.57298
5,13.00052801,77.57154,13.00175571,77.57298
4,13.11678176,77.57568,13.11818419,77.57712
2,12.92825837,77.57856,12.92948643,77.57982
1,12.92545136,77.57982,12.92685487,77.58126
3,12.92141623,77.5827,12.92281976,77.58396
1,12.93088992,77.5854,12.93211796,77.58666
1,12.87860472,77.5881,12.88000849,77.58954
9,12.91615291,77.5908,12.91755648,77.59224
3,12.89878319,77.5908,12.90001139,77.59224
1,16.16703521,74.81826,16.16841826,74.81952
1,12.32649742,76.62816,12.32790422,76.6296
2,12.31840817,76.65984,12.31981501,76.6611
1,12.76223985,77.41368,12.76346872,77.41512
2,12.98982921,77.4549,12.99105697,77.45634
1,12.91071404,77.4837,12.91211763,77.48514
1,12.97228922,77.49054,12.97369246,77.49198
5,12.9349249,77.49054,12.93615292,77.49198
4,12.92422329,77.49054,12.92545136,77.49198
1,12.95755466,77.49342,12.95895799,77.49468
1,12.92545136,77.49468,12.92685487,77.49612
2,12.91878459,77.5044,12.92018813,77.50566
1,12.96702697,77.5125,12.96825484,77.51394
3,12.9549234,77.51394,12.95632674,77.51538
1,13.03788246,77.51538,13.03928533,77.51664
1,13.04998199,77.51808,13.0513848,77.51952
1,12.99649409,77.51952,12.99772181,77.52078
2,12.96439581,77.52222,12.96562369,77.52348
2,12.96825484,77.52348,12.96965811,77.52492
4,12.9549234,77.5332,12.95632674,77.53446
1,13.01911825,77.53446,13.02052123,77.5359
1,12.96299251,77.53446,12.96439581,77.5359
2,12.92948643,77.53446,12.93088992,77.5359
1,12.90281869,77.5359,12.90404687,77.53734
2,12.90281869,77.53734,12.90404687,77.5386
1,12.97912996,77.5386,12.98035777,77.54004
3,12.94159124,77.5386,12.94299466,77.54004
1,12.94299466,77.54148,12.94422265,77.54274
1,12.93352143,77.54148,12.9349249,77.54274
1,12.94299466,77.54274,12.94422265,77.54418
1,12.91615291,77.54274,12.91755648,77.54418
1,13.00842026,77.54418,13.0098233,77.54562
1,12.99368785,77.54418,12.99509097,77.54562
3,12.93615292,77.54418,12.93755637,77.54562
1,12.9870229,77.54688,12.98842606,77.54832
2,12.91474935,77.54688,12.91615291,77.54832
1,12.86930453,77.54688,12.87070836,77.54832
2,12.99509097,77.54832,12.99649409,77.54958
2,12.93895981,77.55102,12.94018782,77.55246
3,13.06471105,77.55372,13.06593844,77.55516
2,13.06330832,77.55372,13.06471105,77.55516
2,12.93895981,77.55516,12.94018782,77.5566
4,12.93211796,77.55516,12.93352143,77.5566
1,12.93211796,77.5566,12.93352143,77.55786
1,13.03384915,77.55786,13.03525205,77.5593
3,13.0219242,77.55786,13.0231518,77.5593
2,13.0312187,77.562,13.03262161,77.56344
2,13.24121581,77.5647,13.24261752,77.56614
2,13.01526001,77.70618,13.01648764,77.70762
7,12.95755466,77.70762,12.95895799,77.70888
4,12.95229211,77.70762,12.95369547,77.70888
1,12.97912996,77.71302,12.98035777,77.71446
1,12.98982921,77.71446,12.99105697,77.7159
7,12.95229211,77.71446,12.95369547,77.7159
1,13.00438647,77.7159,13.00578954,77.71716
1,13.00315878,77.7159,13.00438647,77.71716
1,12.97106137,77.71986,12.97228922,77.7213
2,12.97912996,77.724,12.98035777,77.72544
1,12.94966079,77.73084,12.95088874,77.73228
1,13.00578954,77.73228,13.00719259,77.73372
1,12.96702697,77.73912,12.96825484,77.74056
1,12.86386464,77.76396,12.86526849,77.76522
1,12.87334051,77.78718,12.87456883,77.78862
1,13.07803659,77.8023,13.07943924,77.80374
1,13.13957019,77.82156,13.14097249,77.823
1,12.99368785,77.91912,12.99509097,77.92038
1,13.01245398,77.6457,13.013857,77.64714
6,12.90281869,77.6457,12.90404687,77.64714
2,12.88808003,77.64984,12.88930828,77.65128
1,13.1811098,77.65128,13.1823366,77.65272
3,13.00578954,77.65128,13.00719259,77.65272
2,12.88930828,77.65128,12.890712,77.65272
2,13.00438647,77.65398,13.00578954,77.65542
4,12.97106137,77.65398,12.97228922,77.65542
1,12.99368785,77.65542,12.99509097,77.65686
2,12.79699698,77.65956,12.79840121,77.66082
1,13.00315878,77.66082,13.00438647,77.66226
1,12.98439195,77.66082,12.98579512,77.66226
2,12.86386464,77.66226,12.86526849,77.6637
3,12.84912369,77.66226,12.85052763,77.6637
2,12.84245488,77.6637,12.84385886,77.66496
1,12.99509097,77.6664,12.99649409,77.66784
6,12.96965811,77.6664,12.97106137,77.66784
2,12.92685487,77.66784,12.92825837,77.6691
1,12.89597585,77.66784,12.89737952,77.6691
1,12.98176097,77.6718,12.98298876,77.67324
1,12.88404429,77.6718,12.88527257,77.67324
1,12.99509097,77.67324,12.99649409,77.67468
2,12.99246011,77.67468,12.99368785,77.67594
2,12.9750957,77.67594,12.97632352,77.67738
6,12.92685487,77.67594,12.92825837,77.67738
2,12.84789524,77.67594,12.84912369,77.67738
1,13.00052801,77.67738,13.00175571,77.67882
3,12.99509097,77.67738,12.99649409,77.67882
1,12.94685402,77.67738,12.94825741,77.67882
1,12.90685412,77.67882,12.90808228,77.68008
1,12.88527257,77.68152,12.8866763,77.68278
1,12.90808228,77.68278,12.90948589,77.68422
1,12.92825837,77.68692,12.92948643,77.68836
2,12.8679007,77.68692,12.86930453,77.68836
3,13.01789064,77.69106,13.01911825,77.6925
1,12.83455738,77.69106,12.8357859,77.6925
1,12.71922568,77.6925,12.72063034,77.69376
1,12.92281976,77.6952,12.92422329,77.69664
1,13.00842026,77.69664,13.0098233,77.6979
2,12.95369547,77.69664,12.9549234,77.6979
1,13.20249031,77.6979,13.203717,77.69934
1,12.99509097,77.70078,12.99649409,77.70204
3,12.9549234,77.70492,12.95632674,77.70618
1,13.24384401,77.70618,13.24524571,77.70762
1,12.96825484,77.70618,12.96965811,77.70762
1,12.95755466,77.70618,12.95895799,77.70762
4,12.94685402,77.70618,12.94825741,77.70762
2,12.94562605,77.70618,12.94685402,77.70762
1,12.86526849,77.79546,12.86667234,77.7969
1,13.07663394,77.80104,13.07803659,77.8023
2,12.90001139,77.5827,12.90141504,77.58396
3,12.93211796,77.58396,12.93352143,77.5854
3,12.92018813,77.58396,12.92141623,77.5854
1,12.91211763,77.58396,12.91352122,77.5854
1,13.02455476,77.5854,13.02595771,77.58666
1,12.95755466,77.5854,12.95895799,77.58666
1,12.91878459,77.5854,12.92018813,77.58666
1,12.91071404,77.5854,12.91211763,77.58666
1,13.0219242,77.58666,13.0231518,77.5881
1,13.04735171,77.5908,13.04857918,77.59224
3,12.96036131,77.5908,12.96158921,77.59224
1,12.9549234,77.5908,12.95632674,77.59224
1,13.06330832,77.59368,13.06471105,77.59494
2,13.02052123,77.59638,13.0219242,77.59764
1,12.92545136,77.59638,12.92685487,77.59764
4,13.03665494,77.59764,13.03788246,77.59908
1,13.10345832,77.60178,13.10486082,77.60322
2,12.96825484,77.60178,12.96965811,77.60322
2,13.0834718,77.60466,13.08469909,77.60592
3,12.96036131,77.60466,12.96158921,77.60592
1,13.0312187,77.60736,13.03262161,77.60862
1,12.98439195,77.60862,12.98579512,77.61006
2,12.88264054,77.61006,12.88404429,77.6115
1,13.04857918,77.6115,13.04998199,77.61276
1,12.97632352,77.61564,12.97772675,77.6169
3,12.92281976,77.61564,12.92422329,77.6169
1,12.89474763,77.6169,12.89597585,77.61834
1,12.890712,77.6169,12.8921157,77.61834
5,12.92018813,77.61834,12.92141623,77.61978
6,12.91878459,77.61834,12.92018813,77.61978
1,12.96965811,77.61978,12.97106137,77.62104
1,12.94562605,77.62662,12.94685402,77.62788
1,13.04735171,77.62932,13.04857918,77.63076
4,12.93088992,77.62932,12.93211796,77.63076
1,13.12344321,77.63076,13.1248456,77.63202
5,12.93755637,77.63076,12.93895981,77.63202
2,12.92948643,77.63346,12.93088992,77.63472
1,12.98035777,77.63616,12.98176097,77.6376
1,12.90404687,77.6376,12.9054505,77.63886
1,12.97772675,77.63886,12.97912996,77.6403
2,13.00578954,77.643,13.00719259,77.64444
2,12.97369246,77.643,12.9750957,77.64444
5,12.90001139,77.64444,12.90141504,77.6457
1,12.86526849,77.64444,12.86667234,77.6457
1,12.77821468,77.6457,12.77961901,77.64714
1,13.0219242,77.64858,13.0231518,77.64984
4,12.96965811,77.64858,12.97106137,77.64984
4,12.96825484,77.64858,12.96965811,77.64984
1,13.10205581,77.57298,13.10345832,77.57442
1,12.89474763,77.57298,12.89597585,77.57442
2,13.03384915,77.57442,13.03525205,77.57568
1,12.92141623,77.57568,12.92281976,77.57712
1,12.89334394,77.57568,12.89474763,77.57712
2,13.02455476,77.57712,13.02595771,77.57856
1,12.91474935,77.57856,12.91615291,77.57982
2,13.07540661,77.58126,13.07663394,77.5827
3,12.97106137,77.58126,12.97228922,77.5827
1,13.10205581,77.5827,13.10345832,77.58396
1,12.93352143,77.5827,12.9349249,77.58396
2,12.89878319,77.5827,12.90001139,77.58396
2,12.89474763,77.5827,12.89597585,77.58396
1,12.88000849,77.5827,12.88141226,77.58396
1,12.92141623,77.58396,12.92281976,77.5854
3,12.97772675,77.58666,12.97912996,77.5881
1,12.90685412,77.58666,12.90808228,77.5881
1,12.86526849,77.58666,12.86667234,77.5881
1,12.96562369,77.58954,12.96702697,77.5908
2,12.89878319,77.58954,12.90001139,77.5908
1,12.95632674,77.59224,12.95755466,77.59368
1,12.96562369,77.59368,12.96702697,77.59494
2,13.01789064,77.59494,13.01911825,77.59638
2,13.0312187,77.59638,13.03262161,77.59764
3,12.9750957,77.59638,12.97632352,77.59764
1,12.91071404,77.59638,12.91211763,77.59764
1,12.88264054,77.59764,12.88404429,77.59908
1,12.96158921,77.59908,12.96299251,77.60052
1,12.90281869,77.59908,12.90404687,77.60052
5,12.96825484,77.60052,12.96965811,77.60178
1,13.00315878,77.60178,13.00438647,77.60322
1,12.92018813,77.60178,12.92141623,77.60322
1,13.00578954,77.60322,13.00719259,77.60466
2,13.00315878,77.60322,13.00438647,77.60466
2,12.96439581,77.60466,12.96562369,77.60592
2,12.9870229,77.60592,12.98842606,77.60736
1,12.890712,77.60592,12.8921157,77.60736
1,12.98176097,77.60736,12.98298876,77.60862
4,12.96965811,77.60736,12.97106137,77.60862
1,13.02981578,77.60862,13.0312187,77.61006
1,12.89474763,77.61276,12.89597585,77.6142
1,13.13027978,77.6142,13.13150683,77.61564
3,12.90001139,77.6169,12.90141504,77.61834
1,12.98035777,77.62248,12.98176097,77.62374
1,12.95632674,77.62248,12.95755466,77.62374
5,12.90141504,77.62248,12.90281869,77.62374
1,13.01911825,77.62374,13.02052123,77.62518
2,12.8921157,77.62374,12.89334394,77.62518
3,12.92422329,77.55516,12.92545136,77.5566
3,12.93352143,77.55786,12.9349249,77.5593
1,12.93895981,77.56758,12.94018782,77.56884
1,13.00719259,77.56884,13.00842026,77.57028
1,12.98579512,77.57028,12.9870229,77.57154
1,12.93895981,77.57442,12.94018782,77.57568
2,12.92825837,77.57442,12.92948643,77.57568
1,13.01245398,77.57568,13.013857,77.57712
1,12.93895981,77.57568,12.94018782,77.57712
1,12.90808228,77.57568,12.90948589,77.57712
3,13.09819887,77.57856,13.09942608,77.57982
1,12.97912996,77.57982,12.98035777,77.58126
1,13.00175571,77.5827,13.00315878,77.58396
2,12.92422329,77.5827,12.92545136,77.58396
2,12.92422329,77.58396,12.92545136,77.5854
1,13.05524247,77.58666,13.05664525,77.5881
1,13.06734115,77.5881,13.06874386,77.58954
1,12.98035777,77.5881,12.98176097,77.58954
1,13.09679633,77.58954,13.09819887,77.5908
1,13.04051284,77.58954,13.0419157,77.5908
1,12.90281869,77.58954,12.90404687,77.5908
1,12.87334051,77.58954,12.87456883,77.5908
1,12.92018813,77.5908,12.92141623,77.59224
4,12.88808003,77.5908,12.88930828,77.59224
1,12.95088874,77.59368,12.95229211,77.59494
2,12.90685412,77.59368,12.90808228,77.59494
3,12.96825484,77.59638,12.96965811,77.59764
1,12.94299466,77.59638,12.94422265,77.59764
1,13.04998199,77.59764,13.0513848,77.59908
3,12.98298876,77.59764,12.98439195,77.59908
1,12.96158921,77.59764,12.96299251,77.59908
3,12.99772181,77.59908,12.99912491,77.60052
2,12.95632674,77.59908,12.95755466,77.60052
2,12.92685487,77.59908,12.92825837,77.60052
2,13.03525205,77.60052,13.03665494,77.60178
3,12.9870229,77.60322,12.98842606,77.60466
4,12.91878459,77.60592,12.92018813,77.60736
3,12.91211763,77.60592,12.91352122,77.60736
7,12.92948643,77.60862,12.93088992,77.61006
1,13.12344321,77.6115,13.1248456,77.61276
2,12.860004,77.6115,12.86123239,77.61276
3,12.97369246,77.6142,12.9750957,77.61564
2,12.92948643,77.6142,12.93088992,77.61564
1,13.11818419,77.61564,13.11958661,77.6169
4,12.90001139,77.61564,12.90141504,77.6169
1,12.98982921,77.61834,12.99105697,77.61978
1,12.8866763,77.61978,12.88808003,77.62104
1,12.99368785,77.62104,12.99509097,77.62248
1,13.09942608,77.58666,13.10082861,77.5881
1,12.90001139,77.58666,12.90141504,77.5881
2,13.0219242,77.5881,13.0231518,77.58954
1,13.01789064,77.5881,13.01911825,77.58954
3,12.92281976,77.5881,12.92422329,77.58954
1,13.0312187,77.58954,13.03262161,77.5908
1,12.89597585,77.58954,12.89737952,77.5908
1,12.85719622,77.58954,12.85860011,77.5908
1,13.03525205,77.5908,13.03665494,77.59224
1,12.90685412,77.59224,12.90808228,77.59368
1,13.09416654,77.59368,13.09539378,77.59494
2,12.95755466,77.59494,12.95895799,77.59638
1,12.91071404,77.59494,12.91211763,77.59638
2,12.8719367,77.59494,12.87334051,77.59638
1,12.8866763,77.59638,12.88808003,77.59764
3,13.04594888,77.59764,13.04735171,77.59908
1,12.89878319,77.59764,12.90001139,77.59908
2,12.90948589,77.59908,12.91071404,77.60052
2,12.89878319,77.60052,12.90001139,77.60178
1,13.04735171,77.60178,13.04857918,77.60322
4,13.05261224,77.60322,13.05401504,77.60466
2,13.03525205,77.60466,13.03665494,77.60592
1,13.03262161,77.60736,13.03384915,77.60862
1,13.0219242,77.60736,13.0231518,77.60862
2,12.92825837,77.60736,12.92948643,77.60862
1,13.01245398,77.60862,13.013857,77.61006
2,12.93895981,77.60862,12.94018782,77.61006
1,12.99772181,77.61006,12.99912491,77.6115
3,13.00719259,77.6115,13.00842026,77.61276
1,12.90808228,77.6115,12.90948589,77.61276
2,12.77681034,77.6115,12.77821468,77.61276
3,12.94299466,77.61978,12.94422265,77.62104
1,12.91352122,77.61978,12.91474935,77.62104
1,12.91211763,77.62104,12.91352122,77.62248
1,12.90948589,77.62248,12.91071404,77.62374
2,12.90685412,77.62248,12.90808228,77.62374
1,12.98176097,77.62518,12.98298876,77.62662
1,12.96965811,77.62518,12.97106137,77.62662
1,13.64719621,77.62788,13.64859555,77.62932
1,12.9054505,77.62788,12.90685412,77.62932
1,13.07540661,77.63202,13.07663394,77.63346
1,13.03665494,77.63202,13.03788246,77.63346
1,12.92825837,77.63202,12.92948643,77.63346
2,12.93352143,77.63472,12.9349249,77.63616
5,12.97912996,77.63616,12.98035777,77.6376
2,12.96825484,77.63616,12.96965811,77.6376
1,13.0312187,77.6376,13.03262161,77.63886
4,13.06067818,77.63886,13.06208093,77.6403
1,13.13431151,77.57154,13.13553855,77.57298
1,13.06067818,77.57154,13.06208093,77.57298
1,12.90001139,77.57298,12.90141504,77.57442
1,12.92422329,77.57442,12.92545136,77.57568
2,12.98842606,77.57712,12.98982921,77.57856
1,12.96036131,77.57856,12.96158921,77.57982
2,12.95229211,77.57856,12.95369547,77.57982
1,12.9349249,77.58126,12.93615292,77.5827
4,12.92545136,77.5827,12.92685487,77.58396
1,12.87737641,77.58396,12.87860472,77.5854
1,13.06330832,77.5854,13.06471105,77.58666
2,12.95895799,77.58666,12.96036131,77.5881
1,12.9870229,77.5881,12.98842606,77.58954
4,12.89474763,77.5881,12.89597585,77.58954
1,13.06208093,77.5908,13.06330832,77.59224
1,13.0231518,77.59368,13.02455476,77.59494
1,12.98298876,77.59368,12.98439195,77.59494
3,12.87070836,77.59494,12.8719367,77.59638
2,12.98982921,77.59764,12.99105697,77.59908
1,12.86386464,77.59908,12.86526849,77.60052
1,12.88000849,77.60052,12.88141226,77.60178
1,12.92281976,77.60178,12.92422329,77.60322
1,12.94825741,77.60322,12.94966079,77.60466
2,12.86263626,77.60322,12.86386464,77.60466
8,13.00438647,77.60466,13.00578954,77.60592
4,12.97369246,77.60466,12.9750957,77.60592
2,12.91474935,77.60466,12.91615291,77.60592
1,13.05401504,77.60592,13.05524247,77.60736
5,12.9750957,77.60592,12.97632352,77.60736
1,12.92685487,77.60736,12.92825837,77.60862
2,12.93615292,77.61006,12.93755637,77.6115
4,12.93088992,77.61006,12.93211796,77.6115
1,12.99772181,77.6115,12.99912491,77.61276
1,12.98298876,77.6115,12.98439195,77.61276
3,12.92018813,77.61276,12.92141623,77.6142
1,12.95632674,77.6142,12.95755466,77.61564
6,12.91755648,77.6142,12.91878459,77.61564
1,12.9870229,77.61564,12.98842606,77.6169
6,12.97369246,77.61564,12.9750957,77.6169
2,12.97228922,77.6169,12.97369246,77.61834
1,12.87860472,77.6169,12.88000849,77.61834
1,13.0231518,77.61834,13.02455476,77.61978
1,12.93211796,77.62248,12.93352143,77.62374
1,12.96965811,77.62662,12.97106137,77.62788
1,13.04998199,77.62788,13.0513848,77.62932
1,13.02718528,77.62788,13.02858822,77.62932
1,12.96702697,77.62788,12.96825484,77.62932
1,13.00315878,77.63076,13.00438647,77.63202
2,12.96562369,77.70762,12.96702697,77.70888
2,12.95632674,77.71446,12.95755466,77.7159
6,13.01122634,77.71716,13.01245398,77.7186
1,12.96965811,77.71716,12.97106137,77.7186
1,12.97632352,77.7186,12.97772675,77.71986
1,12.97228922,77.71986,12.97369246,77.7213
1,12.95895799,77.73084,12.96036131,77.73228
1,12.96965811,77.73642,12.97106137,77.73786
1,12.96439581,77.73786,12.96562369,77.73912
1,12.95632674,77.74056,12.95755466,77.742
1,13.03665494,77.74884,13.03788246,77.7501
2,13.00315878,77.75298,13.00438647,77.75424
1,12.96825484,77.76522,12.96965811,77.76666
1,12.86263626,77.76666,12.86386464,77.76792
1,12.86263626,77.76792,12.86386464,77.76936
2,12.8679007,77.7708,12.86930453,77.77206
2,12.85596781,77.79816,12.85719622,77.7996
2,12.86123239,77.80104,12.86263626,77.8023
1,13.06874386,77.6403,13.06997122,77.64174
4,12.96965811,77.6403,12.97106137,77.64174
1,12.96825484,77.6403,12.96965811,77.64174
2,13.0219242,77.64174,13.0231518,77.643
2,13.00578954,77.64174,13.00719259,77.643
2,12.96299251,77.643,12.96439581,77.64444
1,12.84385886,77.643,12.84526282,77.64444
1,12.96825484,77.64444,12.96965811,77.6457
1,12.89597585,77.64444,12.89737952,77.6457
2,12.90808228,77.6457,12.90948589,77.64714
1,12.77961901,77.6457,12.7808478,77.64714
1,12.90001139,77.64858,12.90141504,77.64984
1,12.96965811,77.64984,12.97106137,77.65128
1,12.96825484,77.64984,12.96965811,77.65128
2,12.88808003,77.65128,12.88930828,77.65272
3,12.9750957,77.65398,12.97632352,77.65542
2,12.84789524,77.65398,12.84912369,77.65542
1,12.95369547,77.65542,12.9549234,77.65686
1,12.86667234,77.65542,12.8679007,77.65686
2,12.95229211,77.65686,12.95369547,77.65812
1,12.89597585,77.65686,12.89737952,77.65812
2,13.00052801,77.66226,13.00175571,77.6637
1,12.91474935,77.6637,12.91615291,77.66496
3,12.92422329,77.66496,12.92545136,77.6664
2,13.013857,77.66784,13.01526001,77.6691
2,12.99772181,77.66784,12.99912491,77.6691
1,12.92018813,77.66784,12.92141623,77.6691
1,12.97369246,77.6691,12.9750957,77.67054
1,12.84789524,77.6718,12.84912369,77.67324
1,12.96825484,77.67324,12.96965811,77.67468
3,12.96562369,77.67882,12.96702697,77.68008
4,12.97106137,77.68008,12.97228922,77.68152
2,12.92422329,77.68008,12.92545136,77.68152
1,12.9870229,77.68278,12.98842606,77.68422
2,12.97912996,77.68422,12.98035777,77.68566
2,12.86526849,77.68692,12.86667234,77.68836
4,12.98439195,77.68836,12.98579512,77.6898
3,12.81437375,77.69106,12.81577788,77.6925
1,12.98035777,77.6925,12.98176097,77.69376
3,12.97912996,77.69376,12.98035777,77.6952
1,12.94159124,77.69376,12.94299466,77.6952
1,13.02052123,77.6952,13.0219242,77.69664
2,12.97912996,77.6952,12.98035777,77.69664
2,12.97772675,77.6979,12.97912996,77.69934
1,12.95369547,77.69934,12.9549234,77.70078
2,12.99912491,77.70348,13.00052801,77.70492
1,13.1823366,77.70492,13.18373865,77.70618
2,12.78365642,77.70492,12.78488519,77.70618
1,12.89474763,77.63076,12.89597585,77.63202
1,13.013857,77.63202,13.01526001,77.63346
1,12.90001139,77.63202,12.90141504,77.63346
3,12.97632352,77.63472,12.97772675,77.63616
1,12.96439581,77.63616,12.96562369,77.6376
2,12.92545136,77.63616,12.92685487,77.6376
5,13.03384915,77.6376,13.03525205,77.63886
2,12.98035777,77.63886,12.98176097,77.6403
1,12.95632674,77.63886,12.95755466,77.6403
1,12.9549234,77.63886,12.95632674,77.6403
2,13.02052123,77.6403,13.0219242,77.64174
2,12.98176097,77.6403,12.98298876,77.64174
3,12.9750957,77.6403,12.97632352,77.64174
2,12.91071404,77.6403,12.91211763,77.64174
